ID,OriginalID,Timestamp,Trial,counterbalance,phase_type,description_stop,paired_vid,onset,offset,description_content,importance,time,tag,vidpath,Datastring,data_set
Drun2M02_141,debug3woVD:debugZEioc,1713887289257,12,0,test,1,2,10.0,40,Three men come out in pilot uniforms and all claim to have the same name and claimed to do the same things. But only one of them is who they claim to be. ,7,49690,test_seg2_desc,/static/video/A/filmfest_clip2_A_1.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""40"", ""content"": ""Three men come out in pilot uniforms and all claim to have the same name and claimed to do the same things. But only one of them is who they claim to be. "", ""importance"": ""7"", ""time"": 49690, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_141,debug3woVD:debugZEioc,1713887473026,15,0,test,2,4,100.0,130,A woman contestant asks the guy in the number 2 position who caught him. He replied with an FBI agents name. They cut away to a memory scene that shows the FBI agent asking about the prisoner that has been caught in France is having trouble communicating with the French authorities.,7,78058,test_seg4_desc,/static/video/A/filmfest_clip2_A_3.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""130"", ""content"": ""A woman contestant asks the guy in the number 2 position who caught him. He replied with an FBI agents name. They cut away to a memory scene that shows the FBI agent asking about the prisoner that has been caught in France is having trouble communicating with the French authorities."", ""importance"": ""7"", ""time"": 78058, ""tag"": ""test_seg4_desc""}",2023-2024 Run
Drun2M02_141,debug3woVD:debugZEioc,1713887649975,18,0,test,3,6,190.0,220,The FBI agent has a conversation with the person dressed in the pilot's uniform who is sitting in the middle of the 3 people who claim to be the person in question. The FBI agent has a brief conversation with the person who is in a French prison.,6,73110,test_seg6_desc,/static/video/A/filmfest_clip2_A_5.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_5.mp4"", ""descstop"": 3, ""vidpair"": 6, ""offset"": ""220"", ""content"": ""The FBI agent has a conversation with the person dressed in the pilot's uniform who is sitting in the middle of the 3 people who claim to be the person in question. The FBI agent has a brief conversation with the person who is in a French prison."", ""importance"": ""6"", ""time"": 73110, ""tag"": ""test_seg6_desc""}",2023-2024 Run
Drun2M02_141,debug3woVD:debugZEioc,1713887880984,21,0,test,4,8,280.0,310,The prisoner after being placed in a bed while waiting to be seen by a Dr. the next day tries to escape the French prison while no one is paying attention. The prisoners cheer him on as he falls as he tries to escape.,7,62561,test_seg8_desc,/static/video/A/filmfest_clip2_A_7.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_7.mp4"", ""descstop"": 4, ""vidpair"": 8, ""offset"": ""310"", ""content"": ""The prisoner after being placed in a bed while waiting to be seen by a Dr. the next day tries to escape the French prison while no one is paying attention. The prisoners cheer him on as he falls as he tries to escape."", ""importance"": ""7"", ""time"": 62561, ""tag"": ""test_seg8_desc""}",2023-2024 Run
Drun2M02_141,debug3woVD:debugZEioc,1713888018953,24,0,test,5,10,370.0,400,The real Frank is receiving an award while the fake Frank is sitting in the audience.,7,33316,test_seg10_desc,/static/video/A/filmfest_clip2_A_9.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_9.mp4"", ""descstop"": 5, ""vidpair"": 10, ""offset"": ""400"", ""content"": ""The real Frank is receiving an award while the fake Frank is sitting in the audience."", ""importance"": ""7"", ""time"": 33316, ""tag"": ""test_seg10_desc""}",2023-2024 Run
Drun2M02_141,debug3woVD:debugZEioc,1713888168016,27,0,test,6,12,460.0,490,We find out that the person impostering Frank is actually the son of Frank and is a better dancer than his father is.,7,43837,test_seg12_desc,/static/video/A/filmfest_clip2_A_11.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_11.mp4"", ""descstop"": 6, ""vidpair"": 12, ""offset"": ""490"", ""content"": ""We find out that the person impostering Frank is actually the son of Frank and is a better dancer than his father is."", ""importance"": ""7"", ""time"": 43837, ""tag"": ""test_seg12_desc""}",2023-2024 Run
Drun2M02_141,debug3woVD:debugZEioc,1713888293907,30,0,test,7,14,550.0,580,Frank Sr. dances with his wife as Frank Jr. watches them.,1,20976,test_seg14_desc,/static/video/A/filmfest_clip2_A_13.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_13.mp4"", ""descstop"": 7, ""vidpair"": 14, ""offset"": ""580"", ""content"": ""Frank Sr. dances with his wife as Frank Jr. watches them."", ""importance"": ""1"", ""time"": 20976, ""tag"": ""test_seg14_desc""}",2023-2024 Run
Drun2M02_141,debug3woVD:debugZEioc,1713888435494,33,0,test,8,16,640.0,664,Frank Sr. tries to con the woman in the suit shop to let him and Frank Jr. into the shop to get a black suit. He tries to bribe her by saying he found her necklace in the parking lot. ,5,43454,test_seg16_desc,/static/video/A/filmfest_clip2_A_15.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_15.mp4"", ""descstop"": 8, ""vidpair"": 16, ""offset"": ""664"", ""content"": ""Frank Sr. tries to con the woman in the suit shop to let him and Frank Jr. into the shop to get a black suit. He tries to bribe her by saying he found her necklace in the parking lot. "", ""importance"": ""5"", ""time"": 43454, ""tag"": ""test_seg16_desc""}",2023-2024 Run
Drun2M02_103,debug31pev:debug7aESQ,1701964456849,12,4,test,1,2,50.0,80,They went on to describe that Frank had cashed 400 million dollars worth of fraudulent checks over 26 countries and 50 states. He did this all before his 19th birthday. ,6,151326,test_seg2_desc,/static/video/E/filmfest_clip2_E_1.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""80"", ""content"": ""They went on to describe that Frank had cashed 400 million dollars worth of fraudulent checks over 26 countries and 50 states. He did this all before his 19th birthday. "", ""importance"": ""6"", ""time"": 151326, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_103,debug31pev:debug7aESQ,1701964657054,15,4,test,2,4,140.0,170,"The two men walk through a dimly lit hallway, one of the men is instructed to sit and not open the door or pass anything through the rectangular hole in the wall. The other man walks way. ",5,59479,test_seg4_desc,/static/video/E/filmfest_clip2_E_3.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""170"", ""content"": ""The two men walk through a dimly lit hallway, one of the men is instructed to sit and not open the door or pass anything through the rectangular hole in the wall. The other man walks way. "", ""importance"": ""5"", ""time"": 59479, ""tag"": ""test_seg4_desc""}",2023-2024 Run
Drun2M02_103,debug31pev:debug7aESQ,1701964849760,18,4,test,3,6,230.0,260,"Frank passes out in his cell as carl is talking to him about his rights. Carl proceeds to shout at frank, freaking out realizing he has passed out. He kicks the chair over and yells requesting for a doctor. Two men rush over. ",5,66487,test_seg6_desc,/static/video/E/filmfest_clip2_E_5.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_5.mp4"", ""descstop"": 3, ""vidpair"": 6, ""offset"": ""260"", ""content"": ""Frank passes out in his cell as carl is talking to him about his rights. Carl proceeds to shout at frank, freaking out realizing he has passed out. He kicks the chair over and yells requesting for a doctor. Two men rush over. "", ""importance"": ""5"", ""time"": 66487, ""tag"": ""test_seg6_desc""}",2023-2024 Run
Drun2M02_103,debug31pev:debug7aESQ,1701965058736,21,4,test,4,8,320.0,350,"After escaping, Frank is crawling down the hallway while coughing, security catches up to him and one of the men point a gun to the back of his head. Frank rolls over and lays on the ground looking up while Carl walks over and stands over him. While Frank is looking up at Carl he proceeds to tell him, \Okay Carl, lets go home.\",6,77913,test_seg8_desc,/static/video/E/filmfest_clip2_E_7.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_7.mp4"", ""descstop"": 4, ""vidpair"": 8, ""offset"": ""350"", ""content"": ""After escaping, Frank is crawling down the hallway while coughing, security catches up to him and one of the men point a gun to the back of his head. Frank rolls over and lays on the ground looking up while Carl walks over and stands over him. While Frank is looking up at Carl he proceeds to tell him, \""Okay Carl, lets go home.\"""", ""importance"": ""6"", ""time"": 77913, ""tag"": ""test_seg8_desc""}",2023-2024 Run
Drun2M02_103,debug31pev:debug7aESQ,1701965246274,24,4,test,5,10,410.0,440,He proceeds to give his speech while looking into the audience he notices his wife and son. He proceeds to tell the audience that he is honoured to see his loving wife and son. ,5,64220,test_seg10_desc,/static/video/E/filmfest_clip2_E_9.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_9.mp4"", ""descstop"": 5, ""vidpair"": 10, ""offset"": ""440"", ""content"": ""He proceeds to give his speech while looking into the audience he notices his wife and son. He proceeds to tell the audience that he is honoured to see his loving wife and son. "", ""importance"": ""5"", ""time"": 64220, ""tag"": ""test_seg10_desc""}",2023-2024 Run
Drun2M02_103,debug31pev:debug7aESQ,1701965440128,27,4,test,6,12,500.0,530,"It is Christmas time and Frank Jr, Frank Senior and his wife are all in their decorated living room listening to soft music. Frank Jr and his mother are dancing together while Frank Senior is talking to them, his wife proceeds to dance on her own and twirl around. They all appear to be happy. ",3,71224,test_seg12_desc,/static/video/E/filmfest_clip2_E_11.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_11.mp4"", ""descstop"": 6, ""vidpair"": 12, ""offset"": ""530"", ""content"": ""It is Christmas time and Frank Jr, Frank Senior and his wife are all in their decorated living room listening to soft music. Frank Jr and his mother are dancing together while Frank Senior is talking to them, his wife proceeds to dance on her own and twirl around. They all appear to be happy. "", ""importance"": ""3"", ""time"": 71224, ""tag"": ""test_seg12_desc""}",2023-2024 Run
Drun2M02_103,debug31pev:debug7aESQ,1701965681908,30,4,test,7,14,590.0,620,"Frank senior is waking up his son, bringing him breakfast and telling him that he needs to go to school. His father begins trying to feed him and the scene changes to a clothing store, with an employee in heels rushing over to locked entrance of the store telling the two men waiting that it doesn't open for another hour. ",2,78690,test_seg14_desc,/static/video/E/filmfest_clip2_E_13.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_13.mp4"", ""descstop"": 7, ""vidpair"": 14, ""offset"": ""620"", ""content"": ""Frank senior is waking up his son, bringing him breakfast and telling him that he needs to go to school. His father begins trying to feed him and the scene changes to a clothing store, with an employee in heels rushing over to locked entrance of the store telling the two men waiting that it doesn't open for another hour. "", ""importance"": ""2"", ""time"": 78690, ""tag"": ""test_seg14_desc""}",2023-2024 Run
Drun2M02_626,debugGrXza:debuggAGI8,1711992447263,12,0,test,1,2,10.0,40,"The programme is catch me if you can. The presenter called in 3 different men  in naval uniform forward to introduced themselves. They all introduced themselves as Frank.Same first name, same surname.",7,123650,test_seg2_desc,/static/video/A/filmfest_clip2_A_1.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""40"", ""content"": ""The programme is catch me if you can. The presenter called in 3 different men  in naval uniform forward to introduced themselves. They all introduced themselves as Frank.Same first name, same surname."", ""importance"": ""7"", ""time"": 123650, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_626,debugGrXza:debuggAGI8,1711992617656,15,0,test,2,4,100.0,130,Christmas eve in France. Carl Henry was in the rain with 6 other men under the umbrella. He introduced himself to them all as Carl Henry.,7,60618,test_seg4_desc,/static/video/A/filmfest_clip2_A_3.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""130"", ""content"": ""Christmas eve in France. Carl Henry was in the rain with 6 other men under the umbrella. He introduced himself to them all as Carl Henry."", ""importance"": ""7"", ""time"": 60618, ""tag"": ""test_seg4_desc""}",2023-2024 Run
